,STATIONS_ID, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
10055,        1,19660713.0,5.0,20.4,15.7,3.0,-999.0,68.0,-999.0,27.2,9.6,9.4,-999.0,0.0,0.0,-999.0,0.0
10056,        1,19660714.0,5.0,18.0,14.5,5.7,-999.0,70.0,-999.0,23.6,15.2,15.6,-999.0,0.0,0.0,-999.0,0.0
10057,        1,19660715.0,5.0,15.6,12.3,6.0,-999.0,69.0,-999.0,19.8,8.8,9.0,-999.0,0.1,1.0,-999.0,0.0
10058,        1,19660716.0,5.0,15.2,14.3,6.7,-999.0,83.0,-999.0,20.2,9.8,9.0,-999.0,5.5,1.0,-999.0,0.0
10059,        1,19660717.0,5.0,12.8,14.5,8.0,-999.0,97.0,-999.0,15.0,11.8,12.6,-999.0,22.6,1.0,-999.0,0.0
10060,        1,19660718.0,5.0,11.6,13.1,8.0,-999.0,97.0,-999.0,13.2,8.8,8.8,-999.0,3.6,1.0,-999.0,0.0
10061,        1,19660719.0,5.0,13.0,13.5,7.3,-999.0,90.0,-999.0,18.0,10.2,10.0,-999.0,2.0,1.0,-999.0,0.0
10062,        1,19660720.0,5.0,13.6,12.7,5.0,-999.0,81.0,-999.0,20.4,8.2,7.6,-999.0,0.0,0.0,-999.0,0.0
10063,        1,19660721.0,5.0,12.8,13.2,7.3,-999.0,89.0,-999.0,20.2,6.6,6.0,-999.0,7.6,1.0,-999.0,0.0
10064,        1,19660722.0,5.0,14.4,15.9,8.0,-999.0,98.0,-999.0,16.8,11.0,10.5,-999.0,15.1,1.0,-999.0,0.0
10065,        1,19660723.0,5.0,15.4,17.5,8.0,-999.0,97.0,-999.0,20.2,13.6,13.8,-999.0,0.0,0.0,-999.0,0.0
10066,        1,19660724.0,5.0,17.8,16.9,7.0,-999.0,84.0,-999.0,23.2,12.2,11.6,-999.0,0.6,1.0,-999.0,0.0
10067,        1,19660725.0,5.0,14.8,16.4,7.3,-999.0,95.0,-999.0,20.8,10.2,9.5,-999.0,2.8,1.0,-999.0,0.0
10068,        1,19660726.0,5.0,14.8,12.8,5.0,-999.0,77.0,-999.0,21.6,10.6,9.4,-999.0,0.0,0.0,-999.0,0.0
10069,        1,19660727.0,5.0,15.8,14.7,7.3,-999.0,82.0,-999.0,22.2,8.2,7.8,-999.0,4.2,1.0,-999.0,0.0
10070,        1,19660728.0,5.0,13.4,14.9,7.3,-999.0,95.0,-999.0,17.2,11.2,10.5,-999.0,5.0,1.0,-999.0,0.0
10071,        1,19660729.0,5.0,14.7,13.6,4.0,-999.0,81.0,-999.0,21.6,8.6,7.8,-999.0,0.0,0.0,-999.0,0.0
10072,        1,19660730.0,5.0,15.3,12.5,5.7,-999.0,70.0,-999.0,22.1,8.8,8.2,-999.0,0.0,0.0,-999.0,0.0
10073,        1,19660731.0,5.0,14.0,12.8,6.0,-999.0,79.0,-999.0,19.8,11.2,11.6,-999.0,0.5,1.0,-999.0,0.0
10074,        1,19660801.0,5.0,15.6,13.2,3.7,-999.0,77.0,-999.0,22.6,7.6,7.4,-999.0,3.2,1.0,-999.0,0.0
10075,        1,19660802.0,5.0,13.6,15.2,8.0,-999.0,96.0,-999.0,15.8,11.4,10.4,-999.0,15.6,1.0,-999.0,0.0
10076,        1,19660803.0,5.0,18.6,17.6,5.7,-999.0,82.0,-999.0,23.6,12.2,12.6,-999.0,32.2,1.0,-999.0,0.0
10077,        1,19660804.0,5.0,16.8,16.9,6.0,-999.0,88.0,-999.0,20.8,13.8,14.0,-999.0,9.0,1.0,-999.0,0.0
10078,        1,19660805.0,5.0,16.2,13.7,4.7,-999.0,75.0,-999.0,21.2,11.8,11.0,-999.0,0.7,1.0,-999.0,0.0
10079,        1,19660806.0,5.0,14.6,12.8,4.0,-999.0,77.0,-999.0,20.8,8.6,7.8,-999.0,0.0,0.0,-999.0,0.0
10080, 1,19660807.0,5.0,15.7,14.5,6.7,-999.0,81.0,-999.0,23.2,9.4,9.2,-999.0,1.8,1.0,-999.0,0.0
10081,        1,19660808.0,5.0,14.7,15.7,8.0,-999.0,92.0,-999.0,18.4,11.8,11.4,-999.0,12.4,1.0,-999.0,0.0
10082,        1,19660809.0,5.0,13.2,12.8,2.7,-999.0,84.0,-999.0,19.2,8.8,8.5,-999.0,0.4,1.0,-999.0,0.0
10083,        1,19660810.0,5.0,17.0,14.5,1.0,-999.0,78.0,-999.0,25.6,6.0,5.5,-999.0,0.0,0.0,-999.0,0.0
10084,        1,19660811.0,5.0,20.4,19.1,1.7,-999.0,80.0,-999.0,28.2,10.4,9.6,-999.0,0.0,0.0,-999.0,0.0
10085,        1,19660812.0,5.0,22.3,20.5,0.7,-999.0,78.0,-999.0,31.8,12.6,11.6,-999.0,0.0,0.0,-999.0,0.0
10086,        1,19660813.0,5.0,23.4,21.6,0.0,-999.0,78.0,-999.0,32.0,13.6,12.0,-999.0,0.0,0.0,-999.0,0.0
10087,        1,19660814.0,5.0,22.5,20.5,7.0,-999.0,76.0,-999.0,27.2,15.8,14.6,-999.0,0.0,0.0,-999.0,0.0
10088,        1,19660815.0,5.0,13.6,13.5,8.0,-999.0,84.0,-999.0,21.8,11.6,16.2,-999.0,24.1,1.0,-999.0,0.0
10089,        1,19660816.0,5.0,10.9,11.3,8.0,-999.0,87.0,-999.0,12.2,9.8,10.0,-999.0,0.2,1.0,-999.0,0.0
10090,        1,19660817.0,5.0,13.2,13.5,8.0,-999.0,90.0,-999.0,14.0,9.8,9.5,-999.0,0.0,0.0,-999.0,0.0
10091,        1,19660818.0,5.0,16.4,16.1,7.3,-999.0,87.0,-999.0,20.4,11.8,11.2,-999.0,0.0,0.0,-999.0,0.0
10092,        1,19660819.0,5.0,16.0,16.3,5.0,-999.0,87.0,-999.0,22.0,13.8,14.2,-999.0,14.8,1.0,-999.0,0.0
10093,        1,19660820.0,5.0,15.2,16.8,8.0,-999.0,98.0,-999.0,16.2,11.6,11.2,-999.0,6.0,1.0,-999.0,0.0
10094,        1,19660821.0,5.0,17.2,18.1,7.7,-999.0,92.0,-999.0,19.6,14.8,14.2,-999.0,15.6,1.0,-999.0,0.0
10095,        1,19660822.0,5.0,15.6,15.9,6.3,-999.0,88.0,-999.0,20.4,13.4,14.0,-999.0,1.2,1.0,-999.0,0.0
10096,        1,19660823.0,5.0,14.5,13.3,7.3,-999.0,81.0,-999.0,18.4,8.8,8.6,-999.0,0.9,1.0,-999.0,0.0
10097,        1,19660824.0,5.0,13.2,12.1,7.7,-999.0,79.0,-999.0,16.6,11.2,11.2,-999.0,0.0,0.0,-999.0,0.0
10098,        1,19660825.0,5.0,9.9,10.5,7.7,-999.0,85.0,-999.0,13.4,8.0,7.5,-999.0,10.9,1.0,-999.0,0.0
10099,        1,19660826.0,5.0,10.4,10.1,5.0,-999.0,81.0,-999.0,17.2,6.0,5.8,-999.0,0.0,0.0,-999.0,0.0
10100,        1,19660827.0,5.0,13.0,11.3,0.3,-999.0,79.0,-999.0,19.4,3.4,3.2,-999.0,0.0,0.0,-999.0,0.0
10101,        1,19660828.0,5.0,12.0,13.2,8.0,-999.0,94.0,-999.0,13.2,9.0,7.4,-999.0,0.0,0.0,-999.0,0.0
10102,        1,19660829.0,5.0,14.3,13.6,4.7,-999.0,84.0,-999.0,20.8,8.0,7.4,-999.0,7.4,1.0,-999.0,0.0
10103,        1,19660830.0,5.0,12.2,14.5,7.0,-999.0,96.0,-999.0,15.2,9.2,10.6,-999.0,3.6,1.0,-999.0,0.0
10104,        1,19660831.0,5.0,13.2,13.1,6.7,-999.0,87.0,-999.0,19.2,9.0,9.0,-999.0,1.4,1.0,-999.0,0.0
10105,        1,19660901.0,5.0,14.9,14.3,7.7,-999.0,85.0,-999.0,20.0,8.4,7.6,-999.0,1.0,1.0,-999.0,0.0
10106,        1,19660902.0,5.0,16.2,15.2,6.0,-999.0,82.0,-999.0,22.2,11.4,11.2,-999.0,0.0,0.0,-999.0,0.0
10107,        1,19660903.0,5.0,16.4,16.1,7.0,-999.0,84.0,-999.0,19.2,12.8,12.4,-999.0,0.7,1.0,-999.0,0.0
10108,        1,19660904.0,5.0,17.3,15.6,2.3,-999.0,80.0,-999.0,24.0,13.2,12.0,-999.0,1.2,1.0,-999.0,0.0
10109,        1,19660905.0,5.0,15.8,14.0,5.7,-999.0,76.0,-999.0,21.2,11.8,13.2,-999.0,0.0,0.0,-999.0,0.0
10110,        1,19660906.0,5.0,15.4,12.7,3.0,-999.0,75.0,-999.0,24.2,8.0,7.5,-999.0,0.0,0.0,-999.0,0.0
10111,        1,19660907.0,5.0,18.4,16.4,0.3,-999.0,80.0,-999.0,27.4,8.8,8.2,-999.0,0.0,0.0,-999.0,0.0
10112,        1,19660908.0,5.0,18.4,17.5,1.0,-999.0,82.0,-999.0,27.2,10.6,9.4,-999.0,0.0,0.0,-999.0,0.0
10113,        1,19660909.0,5.0,18.2,17.3,2.0,-999.0,82.0,-999.0,26.6,12.4,10.8,-999.0,0.0,0.0,-999.0,0.0
10114,        1,19660910.0,5.0,19.6,18.7,4.7,-999.0,82.0,-999.0,27.6,11.6,10.4,-999.0,0.0,0.0,-999.0,0.0
10115,        1,19660911.0,5.0,19.8,18.7,2.7,-999.0,82.0,-999.0,26.2,12.4,11.0,-999.0,0.0,0.0,-999.0,0.0
10116,        1,19660912.0,5.0,18.9,17.3,0.7,-999.0,80.0,-999.0,28.2,11.2,10.0,-999.0,5.3,1.0,-999.0,0.0
10117,        1,19660913.0,5.0,14.5,16.8,5.3,-999.0,97.0,-999.0,17.2,11.8,12.4,-999.0,6.0,1.0,-999.0,0.0
10118,        1,19660914.0,5.0,10.9,10.7,3.7,-999.0,82.0,-999.0,19.2,5.8,5.4,-999.0,0.0,0.0,-999.0,0.0
10119,        1,19660915.0,5.0,14.0,11.7,4.3,-999.0,78.0,-999.0,21.2,4.4,4.2,-999.0,7.6,1.0,-999.0,0.0
10120,        1,19660916.0,5.0,11.2,10.8,8.0,-999.0,81.0,-999.0,13.6,9.2,9.0,-999.0,0.0,0.0,-999.0,0.0
10121,        1,19660917.0,5.0,12.2,11.1,7.7,-999.0,79.0,-999.0,14.2,8.8,8.0,-999.0,0.0,0.0,-999.0,0.0
10122,        1,19660918.0,5.0,13.4,11.9,8.0,-999.0,77.0,-999.0,15.2,11.0,11.0,-999.0,0.0,0.0,-999.0,0.0
10123,        1,19660919.0,5.0,12.6,10.8,0.7,-999.0,74.0,-999.0,17.2,8.8,7.6,-999.0,0.0,0.0,-999.0,0.0
10124,        1,19660920.0,5.0,10.2,11.5,0.7,-999.0,88.0,-999.0,17.2,6.0,4.2,-999.0,0.0,0.0,-999.0,0.0
10125,        1,19660921.0,5.0,11.0,12.1,2.7,-999.0,91.0,-999.0,17.6,3.2,1.6,-999.0,0.0,0.0,-999.0,0.0
10126,        1,19660922.0,5.0,11.0,11.1,3.3,-999.0,82.0,-999.0,20.8,6.2,4.4,-999.0,0.0,0.0,-999.0,0.0
10127,        1,19660923.0,5.0,13.0,10.4,2.0,-999.0,74.0,-999.0,20.2,3.6,1.8,-999.0,0.0,0.0,-999.0,0.0
10128,        1,19660924.0,5.0,10.6,10.3,3.0,-999.0,81.0,-999.0,20.0,4.4,2.8,-999.0,0.0,0.0,-999.0,0.0
10129,        1,19660925.0,5.0,12.8,12.1,0.0,-999.0,83.0,-999.0,20.8,3.8,2.0,-999.0,0.0,0.0,-999.0,0.0
10130,        1,19660926.0,5.0,12.0,13.1,6.7,-999.0,93.0,-999.0,16.8,6.0,4.0,-999.0,0.0,0.0,-999.0,0.0
10131,        1,19660927.0,5.0,13.6,14.5,2.7,-999.0,91.0,-999.0,20.2,7.2,5.5,-999.0,0.0,1.0,-999.0,0.0
10132,        1,19660928.0,5.0,13.2,14.7,2.7,-999.0,93.0,-999.0,19.4,5.8,4.0,-999.0,0.0,0.0,-999.0,0.0
10133,        1,19660929.0,5.0,12.0,13.1,7.3,-999.0,92.0,-999.0,14.8,5.8,4.2,-999.0,0.0,0.0,-999.0,0.0
10134,        1,19660930.0,5.0,14.0,14.9,8.0,-999.0,94.0,-999.0,16.6,8.6,6.5,-999.0,7.0,1.0,-999.0,0.0
10135,        1,19661001.0,5.0,14.4,14.8,7.0,-999.0,87.0,-999.0,20.6,11.2,12.0,-999.0,3.8,1.0,-999.0,0.0
10136,        1,19661002.0,5.0,14.2,14.1,3.3,-999.0,87.0,-999.0,20.2,10.2,8.2,-999.0,2.4,1.0,-999.0,0.0
10137,        1,19661003.0,5.0,15.8,15.6,5.3,-999.0,86.0,-999.0,23.0,11.2,9.6,-999.0,0.0,0.0,-999.0,0.0
10138,        1,19661004.0,5.0,16.0,13.6,2.0,-999.0,78.0,-999.0,26.8,8.2,6.0,-999.0,0.0,0.0,-999.0,0.0
10139,        1,19661005.0,5.0,16.4,15.9,0.0,-999.0,85.0,-999.0,25.6,9.0,6.6,-999.0,0.0,0.0,-999.0,0.0
10140,        1,19661006.0,5.0,15.8,15.7,0.3,-999.0,87.0,-999.0,23.0,8.8,6.8,-999.0,0.0,0.0,-999.0,0.0
10141,        1,19661007.0,5.0,14.0,15.1,8.0,-999.0,95.0,-999.0,15.6,8.4,6.0,-999.0,0.3,1.0,-999.0,0.0
10142,        1,19661008.0,5.0,13.3,14.8,2.7,-999.0,92.0,-999.0,20.2,10.4,11.5,-999.0,0.0,0.0,-999.0,0.0
10143,        1,19661009.0,5.0,15.4,16.4,7.7,-999.0,93.0,-999.0,19.0,8.4,6.4,-999.0,0.6,1.0,-999.0,0.0
10144,        1,19661010.0,5.0,14.8,15.9,7.3,-999.0,92.0,-999.0,19.4,12.0,11.0,-999.0,0.0,0.0,-999.0,0.0
10145,        1,19661011.0,5.0,15.6,15.9,8.0,-999.0,90.0,-999.0,18.0,10.8,9.0,-999.0,0.0,0.0,-999.0,0.0
10146,        1,19661012.0,5.0,14.8,16.3,8.0,-999.0,95.0,-999.0,16.6,13.0,13.0,-999.0,6.9,1.0,-999.0,0.0
10147,        1,19661013.0,5.0,13.8,14.3,3.3,-999.0,88.0,-999.0,19.8,10.6,11.5,-999.0,0.0,0.0,-999.0,0.0
10148,        1,19661014.0,5.0,12.9,13.7,4.0,-999.0,90.0,-999.0,17.0,7.2,7.0,-999.0,0.1,1.0,-999.0,0.0
10149,        1,19661015.0,5.0,12.6,13.2,5.3,-999.0,88.0,-999.0,18.6,7.4,5.5,-999.0,0.0,0.0,-999.0,0.0
10150,        1,19661016.0,5.0,12.4,14.0,7.7,-999.0,96.0,-999.0,15.0,9.2,7.0,-999.0,4.4,1.0,-999.0,0.0
10151,        1,19661017.0,5.0,10.4,11.6,1.3,-999.0,89.0,-999.0,16.8,7.2,5.5,-999.0,0.0,0.0,-999.0,0.0
10152,        1,19661018.0,5.0,9.8,11.3,6.3,-999.0,94.0,-999.0,12.4,3.4,2.0,-999.0,0.0,0.0,-999.0,0.0
10153,        1,19661019.0,5.0,9.3,11.3,8.0,-999.0,95.0,-999.0,12.2,7.6,7.5,-999.0,6.2,1.0,-999.0,0.0
10154,        1,19661020.0,5.0,9.6,10.5,4.3,-999.0,89.0,-999.0,15.2,4.8,3.0,-999.0,4.8,1.0,-999.0,0.0
10155,        1,19661021.0,5.0,10.1,10.3,6.0,-999.0,82.0,-999.0,14.6,7.2,6.6,-999.0,0.0,0.0,-999.0,0.0
10156,        1,19661022.0,5.0,9.6,10.0,7.3,-999.0,85.0,-999.0,15.2,3.8,2.2,-999.0,0.4,1.0,-999.0,0.0
10157,        1,19661023.0,5.0,12.6,12.7,6.0,-999.0,86.0,-999.0,19.8,6.8,4.8,-999.0,0.0,0.0,-999.0,0.0
10158,        1,19661024.0,5.0,13.4,13.9,7.7,-999.0,88.0,-999.0,17.2,10.6,9.2,-999.0,8.4,1.0,-999.0,0.0
10159,        1,19661025.0,5.0,13.0,14.0,7.0,-999.0,91.0,-999.0,18.4,9.6,7.8,-999.0,0.0,0.0,-999.0,0.0
10160,        1,19661026.0,5.0,10.7,12.1,7.7,-999.0,92.0,-999.0,13.8,5.2,3.6,-999.0,18.7,1.0,-999.0,0.0
10161,        1,19661027.0,5.0,6.5,8.7,8.0,-999.0,88.0,-999.0,9.6,5.2,5.0,-999.0,0.8,1.0,-999.0,0.0
10162,        1,19661028.0,5.0,6.0,8.0,7.7,-999.0,87.0,-999.0,8.2,2.6,1.5,-999.0,0.2,1.0,-999.0,0.0
10163,        1,19661029.0,5.0,4.2,7.7,8.0,-999.0,92.0,-999.0,6.2,3.2,3.5,-999.0,1.2,1.0,-999.0,0.0
10164,        1,19661030.0,5.0,2.8,6.4,7.7,-999.0,85.0,-999.0,3.8,1.6,1.0,-999.0,0.0,0.0,-999.0,0.0
10165,        1,19661031.0,5.0,-0.2,4.9,0.7,-999.0,81.0,-999.0,3.2,-2.8,-4.6,-999.0,0.0,0.0,-999.0,0.0
10166,        1,19661101.0,5.0,-1.0,4.9,8.0,-999.0,89.0,-999.0,1.6,-7.0,-8.0,-999.0,0.0,0.0,-999.0,0.0
10167,        1,19661102.0,5.0,0.7,5.5,6.3,-999.0,85.0,-999.0,3.4,-0.8,-1.0,-999.0,0.0,0.0,-999.0,0.0
10168,        1,19661103.0,5.0,1.0,6.1,8.0,-999.0,95.0,-999.0,2.6,-1.4,-2.2,-999.0,0.0,0.0,-999.0,0.0
10169,        1,19661104.0,5.0,0.2,6.1,8.0,-999.0,99.0,-999.0,1.6,-1.0,-2.5,-999.0,20.9,8.0,-999.0,0.0
10170,        1,19661105.0,5.0,-0.4,5.7,6.7,-999.0,95.0,-999.0,3.8,-5.4,-7.4,-999.0,0.0,0.0,-999.0,15.0
10171,        1,19661106.0,5.0,5.6,7.7,7.0,-999.0,84.0,-999.0,12.4,-0.8,-1.8,-999.0,0.0,0.0,-999.0,11.0
10172,        1,19661107.0,5.0,5.4,7.7,3.3,-999.0,84.0,-999.0,15.2,0.0,-2.0,-999.0,0.0,0.0,-999.0,5.0
10173,        1,19661108.0,5.0,2.5,7.3,6.3,-999.0,99.0,-999.0,5.2,-1.4,-3.5,-999.0,0.0,0.0,-999.0,0.0
10174,        1,19661109.0,5.0,6.8,8.7,3.0,-999.0,85.0,-999.0,15.2,1.0,-0.8,-999.0,0.0,0.0,-999.0,0.0
10175,        1,19661110.0,5.0,4.6,8.1,8.0,-999.0,92.0,-999.0,8.6,2.2,0.0,-999.0,0.7,1.0,-999.0,0.0
10176,        1,19661111.0,5.0,2.0,6.4,5.7,-999.0,85.0,-999.0,5.6,-0.8,0.6,-999.0,0.0,0.0,-999.0,0.0
10177,        1,19661112.0,5.0,1.5,5.9,4.3,-999.0,85.0,-999.0,3.6,-1.6,-3.4,-999.0,0.0,0.0,-999.0,0.0
10178,        1,19661113.0,5.0,-1.5,4.9,5.0,-999.0,90.0,-999.0,1.2,-4.4,-6.4,-999.0,0.0,0.0,-999.0,0.0
10179,        1,19661114.0,5.0,0.2,5.6,8.0,-999.0,89.0,-999.0,2.4,-1.8,-2.2,-999.0,5.8,7.0,-999.0,0.0
10180,        1,19661115.0,5.0,2.0,6.5,8.0,-999.0,95.0,-999.0,3.2,-1.2,-2.0,-999.0,4.2,1.0,-999.0,8.0
10181,        1,19661116.0,5.0,2.2,6.9,8.0,-999.0,95.0,-999.0,4.0,1.0,0.0,-999.0,2.2,8.0,-999.0,0.0
10182,        1,19661117.0,5.0,2.2,6.5,7.7,-999.0,90.0,-999.0,4.6,0.8,-0.5,-999.0,0.8,8.0,-999.0,0.0
10183,        1,19661118.0,5.0,1.7,6.8,8.0,-999.0,96.0,-999.0,3.8,0.0,-1.0,-999.0,2.2,8.0,-999.0,0.0
10184,        1,19661119.0,5.0,0.2,6.3,8.0,-999.0,98.0,-999.0,2.2,-1.8,-0.5,-999.0,0.2,7.0,-999.0,1.0
10185,        1,19661120.0,5.0,-0.4,6.1,4.7,-999.0,98.0,-999.0,2.4,-2.6,-2.6,-999.0,0.2,7.0,-999.0,0.0
10186,        1,19661121.0,5.0,1.6,6.4,7.7,-999.0,94.0,-999.0,3.2,-2.8,-4.4,-999.0,0.0,0.0,-999.0,0.0
10187,        1,19661122.0,5.0,0.3,5.6,3.7,-999.0,86.0,-999.0,5.6,-2.6,-2.4,-999.0,0.0,0.0,-999.0,0.0
10188,        1,19661123.0,5.0,-0.8,5.3,4.7,-999.0,91.0,-999.0,3.8,-4.8,-6.2,-999.0,2.0,7.0,-999.0,0.0
10189,        1,19661124.0,5.0,0.1,6.0,8.0,-999.0,98.0,-999.0,1.2,-2.2,-2.8,-999.0,3.0,7.0,-999.0,2.0
10190,        1,19661125.0,5.0,-1.1,5.3,6.7,-999.0,93.0,-999.0,2.0,-2.8,-2.0,-999.0,0.0,0.0,-999.0,3.0
10191,        1,19661126.0,5.0,-2.0,5.1,8.0,-999.0,97.0,-999.0,-1.2,-5.0,-4.4,-999.0,2.0,7.0,-999.0,2.0
10192,        1,19661127.0,5.0,1.2,6.4,7.7,-999.0,97.0,-999.0,2.2,-2.0,-2.4,-999.0,0.0,0.0,-999.0,5.0
10193,        1,19661128.0,5.0,4.0,7.6,7.7,-999.0,94.0,-999.0,6.2,0.8,0.4,-999.0,8.9,1.0,-999.0,1.0
10194,        1,19661129.0,5.0,-1.4,5.3,7.7,-999.0,90.0,-999.0,4.6,-5.2,-0.4,-999.0,2.0,7.0,-999.0,0.0
10195,        1,19661130.0,5.0,2.4,5.9,5.7,-999.0,85.0,-999.0,5.6,-4.8,-6.2,-999.0,3.4,1.0,-999.0,2.0
10196,        1,19661201.0,5.0,4.2,7.5,5.3,-999.0,90.0,-999.0,8.6,0.0,-2.0,-999.0,4.4,1.0,-999.0,0.0
10197,        1,19661202.0,5.0,4.5,8.1,8.0,-999.0,91.0,-999.0,8.6,2.2,2.5,-999.0,7.4,1.0,-999.0,0.0
10198,        1,19661203.0,5.0,0.2,5.7,4.7,-999.0,91.0,-999.0,3.2,-2.0,-3.5,-999.0,7.5,7.0,-999.0,0.0
10199,        1,19661204.0,5.0,-1.2,5.5,8.0,-999.0,94.0,-999.0,1.0,-3.6,-4.4,-999.0,3.0,7.0,-999.0,12.0
10200,        1,19661205.0,5.0,-1.6,4.9,5.3,-999.0,93.0,-999.0,1.2,-7.4,-10.5,-999.0,0.8,7.0,-999.0,11.0
10201,        1,19661206.0,5.0,-1.2,4.9,6.7,-999.0,88.0,-999.0,0.2,-7.2,-5.0,-999.0,0.0,0.0,-999.0,11.0
10202,        1,19661207.0,5.0,-2.8,4.8,8.0,-999.0,97.0,-999.0,-0.8,-8.8,-11.5,-999.0,0.0,0.0,-999.0,10.0
10203,        1,19661208.0,5.0,-1.0,5.5,8.0,-999.0,97.0,-999.0,0.0,-2.8,-3.0,-999.0,0.5,7.0,-999.0,10.0
10204,        1,19661209.0,5.0,1.4,6.3,8.0,-999.0,93.0,-999.0,3.2,-1.4,-1.5,-999.0,2.3,8.0,-999.0,8.0
10205,        1,19661210.0,5.0,4.5,7.7,8.0,-999.0,93.0,-999.0,5.2,0.8,0.0,-999.0,13.2,1.0,-999.0,4.0
10206,        1,19661211.0,5.0,2.0,5.9,6.0,-999.0,83.0,-999.0,6.0,-1.0,-3.0,-999.0,5.0,8.0,-999.0,0.0
10207,        1,19661212.0,5.0,4.8,8.0,8.0,-999.0,92.0,-999.0,7.8,-0.2,-1.0,-999.0,4.9,1.0,-999.0,2.0
10208,        1,19661213.0,5.0,2.0,6.9,7.7,-999.0,96.0,-999.0,5.6,0.0,1.4,-999.0,2.3,8.0,-999.0,0.0
10209,        1,19661214.0,5.0,1.0,6.1,7.7,-999.0,93.0,-999.0,2.6,-0.8,-0.5,-999.0,4.0,8.0,-999.0,0.0
10210,        1,19661215.0,5.0,-1.8,5.2,5.3,-999.0,93.0,-999.0,1.6,-6.2,-4.4,-999.0,0.0,0.0,-999.0,5.0
10211,        1,19661216.0,5.0,-4.0,4.5,8.0,-999.0,97.0,-999.0,-2.2,-4.8,-4.6,-999.0,0.0,0.0,-999.0,3.0
10212,        1,19661217.0,5.0,-1.7,5.2,7.3,-999.0,95.0,-999.0,1.6,-5.4,-5.0,-999.0,0.0,1.0,-999.0,3.0
10213,        1,19661218.0,5.0,3.2,6.3,8.0,-999.0,84.0,-999.0,4.6,-2.8,-2.8,-999.0,0.0,0.0,-999.0,2.0
10214,        1,19661219.0,5.0,3.8,7.6,8.0,-999.0,94.0,-999.0,5.4,1.2,-0.2,-999.0,0.0,0.0,-999.0,0.0
10215,        1,19661220.0,5.0,4.8,7.7,8.0,-999.0,86.0,-999.0,7.2,2.4,2.0,-999.0,2.2,1.0,-999.0,0.0
10216,        1,19661221.0,5.0,-0.8,5.3,8.0,-999.0,92.0,-999.0,3.2,-2.8,-4.0,-999.0,1.0,7.0,-999.0,0.0
10217,        1,19661222.0,5.0,-0.1,5.9,7.0,-999.0,98.0,-999.0,0.8,-2.4,-4.0,-999.0,5.4,8.0,-999.0,1.0
10218,        1,19661223.0,5.0,2.4,7.1,8.0,-999.0,99.0,-999.0,3.2,-1.0,-2.0,-999.0,3.5,1.0,-999.0,6.0
10219,        1,19661224.0,5.0,6.1,8.3,8.0,-999.0,89.0,-999.0,6.6,2.4,1.5,-999.0,10.1,1.0,-999.0,0.0
10220,        1,19661225.0,5.0,-0.4,5.7,4.7,-999.0,92.0,-999.0,6.4,-3.2,0.0,-999.0,1.0,7.0,-999.0,0.0
10221,        1,19661226.0,5.0,-3.4,4.4,0.7,-999.0,90.0,-999.0,1.6,-6.8,-7.4,-999.0,0.0,0.0,-999.0,0.0
10222,        1,19661227.0,5.0,-1.6,5.1,8.0,-999.0,94.0,-999.0,-0.2,-6.6,-7.4,-999.0,0.4,7.0,-999.0,0.0
10223,        1,19661228.0,5.0,0.8,6.4,8.0,-999.0,98.0,-999.0,2.4,-2.2,-2.4,-999.0,0.3,8.0,-999.0,1.0
10224,        1,19661229.0,5.0,3.8,7.5,8.0,-999.0,96.0,-999.0,5.8,-1.0,-1.0,-999.0,5.0,1.0,-999.0,0.0
10225,        1,19661230.0,5.0,3.1,7.1,1.7,-999.0,86.0,-999.0,8.2,-0.2,5.0,-999.0,0.8,1.0,-999.0,0.0
10226,        1,19661231.0,5.0,3.8,7.2,8.0,-999.0,95.0,-999.0,6.4,-2.4,-4.0,-999.0,1.3,1.0,-999.0,0.0
10227,        1,19670101.0,5.0,6.2,9.5,5.3,-999.0,96.0,-999.0,8.8,4.4,4.6,-999.0,1.0,1.0,-999.0,0.0
10228,        1,19670102.0,5.0,1.2,6.0,8.0,-999.0,89.0,-999.0,4.8,-0.4,-1.0,-999.0,2.0,8.0,-999.0,0.0
10229,        1,19670103.0,5.0,-2.0,4.3,6.0,-999.0,81.0,-999.0,0.8,-5.4,-7.2,-999.0,0.0,0.0,-999.0,1.0
10230,        1,19670104.0,5.0,-2.4,4.3,7.0,-999.0,84.0,-999.0,-1.0,-3.2,-4.0,-999.0,0.0,0.0,-999.0,1.0
10231,        1,19670105.0,5.0,-2.8,4.3,7.7,-999.0,84.0,-999.0,-1.0,-3.8,-4.0,-999.0,1.0,7.0,-999.0,1.0
10232,        1,19670106.0,5.0,-4.6,3.7,4.7,-999.0,84.0,-999.0,-1.8,-6.4,-7.6,-999.0,0.1,7.0,-999.0,2.0
